ID,present_skills,missing_skills
33381211,['sql'],"['machine learning', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
16533554,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20879311,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31111279,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17111768,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11584809,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20408458,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
91121135,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
24230851,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
40018190,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16186411,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29975124,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26746496,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
89413122,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
12334140,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
10641230,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10265057,"['python', 'sql', 'excel', 'statistics']","['machine learning', 'data analysis', 'nlp']"
30223363,"['data analysis', 'sql']","['machine learning', 'nlp', 'statistics', 'excel', 'python']"
15791766,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29075857,"['data analysis', 'sql', 'excel']","['machine learning', 'statistics', 'nlp', 'python']"
12763627,['sql'],"['machine learning', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
39718499,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
27058381,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25857360,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26768723,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
31243710,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15297298,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27295996,"['data analysis', 'sql']","['machine learning', 'nlp', 'statistics', 'excel', 'python']"
39413067,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
48037995,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
15802627,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
51363762,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18067556,"['python', 'data analysis', 'sql', 'excel']","['machine learning', 'statistics', 'nlp']"
27485716,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
26480367,"['python', 'excel']","['sql', 'machine learning', 'data analysis', 'nlp', 'statistics']"
81761658,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
79541391,"['sql', 'excel', 'statistics']","['machine learning', 'data analysis', 'nlp', 'python']"
23666211,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
12467531,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19918523,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
62184086,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28063132,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29797594,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
22408666,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
13087952,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15850434,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28772892,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
33704389,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16210888,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
38750659,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
90363254,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
66906212,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
34745915,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
34689720,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
48547319,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19464810,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28086303,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
13855004,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
35421497,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
69005326,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
18001081,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
14958913,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
13296856,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
63391085,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23939133,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
96547039,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
22807104,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23628651,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29486525,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22510753,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21773106,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
34465087,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24791126,['statistics'],"['sql', 'machine learning', 'data analysis', 'nlp', 'excel', 'python']"
15899269,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
37402097,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
36206485,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
36569713,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28013287,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29267293,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
45286020,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
13330982,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22551979,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
29639533,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
49285644,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16270906,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27531694,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
74816727,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23398843,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31552617,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19556300,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
66683238,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17311685,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17481570,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22884757,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
58708773,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
10527994,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
69532425,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20399718,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19302310,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
51209395,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22632070,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
22056333,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11336022,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11616482,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
34033933,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21531811,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20626794,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
58665241,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
37660306,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13583538,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20230207,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28642819,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16820422,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
29930479,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25588694,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
86597425,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10909720,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
28933005,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
53129155,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
11943065,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
45987048,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
99244405,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32067700,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
27126818,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19786924,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
70892619,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
25729119,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
58105060,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12587973,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
21611212,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21550454,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
86322251,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
22968380,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10504237,['statistics'],"['sql', 'machine learning', 'data analysis', 'nlp', 'excel', 'python']"
24240349,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20478831,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
79663360,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
76196367,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
27524018,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
27798860,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14445309,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
35474904,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
37348041,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
89508407,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
25873425,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31040875,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11188218,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
73448369,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
42164460,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18725071,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28974459,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
38291889,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12171093,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13967854,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
90468982,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
49475708,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
54067174,['statistics'],"['sql', 'machine learning', 'data analysis', 'nlp', 'excel', 'python']"
49486820,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
38860712,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16332348,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
34970271,['statistics'],"['sql', 'machine learning', 'data analysis', 'nlp', 'excel', 'python']"
